CPI Value,Notes,US,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,
207.3,Jan-07,$5.15,$7.15,$5.15,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.15,$7.25,$5.15,$5.15,$6.50,$5.15,$5.15,$5.15,$5.15,$7.50,$6.15,$6.75,$6.95,$6.15,$6.50,$5.15,$6.15,$6.15,$5.15,$5.15,$5.15,$7.15,$5.15,$6.15,$7.15,$6.85,$5.15,$7.80,$6.25,$7.40,$5.15,$5.15,$5.15,$5.15,$5.15,$5.15,$7.53,$7.93,$6.50,$5.15,$5.15,
207.3,Feb-07,$5.15,$7.15,$5.15,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.15,$7.25,$5.15,$5.15,$6.50,$5.15,$5.15,$5.15,$5.15,$7.50,$6.15,$6.75,$6.95,$6.15,$6.50,$5.15,$6.15,$6.15,$5.15,$5.15,$5.15,$7.15,$5.15,$6.15,$7.15,$6.85,$5.15,$7.80,$6.25,$7.40,$5.15,$5.15,$5.15,$5.15,$5.15,$5.15,$7.53,$7.93,$6.50,$5.15,$5.15,
207.3,Mar-07,$5.15,$7.15,$5.15,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.15,$7.25,$5.15,$5.15,$6.50,$5.15,$5.15,$5.15,$5.15,$7.50,$6.15,$6.75,$6.95,$6.15,$6.50,$5.15,$6.15,$6.15,$5.15,$5.15,$5.15,$7.15,$5.15,$6.15,$7.15,$6.85,$5.15,$7.80,$6.25,$7.40,$5.15,$5.15,$5.15,$5.15,$5.15,$5.15,$7.53,$7.93,$6.50,$5.15,$5.15,
207.3,Apr-07,$5.15,$7.15,$5.15,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.15,$7.25,$6.20,$5.15,$6.50,$5.15,$5.15,$5.15,$5.15,$7.50,$6.15,$6.75,$6.95,$6.15,$6.50,$5.15,$6.15,$6.15,$5.15,$5.15,$5.15,$7.15,$5.15,$6.15,$7.15,$6.85,$5.15,$7.80,$6.25,$7.40,$5.15,$5.15,$5.15,$5.15,$5.15,$5.15,$7.53,$7.93,$6.50,$5.15,$5.15,
207.3,May-07,$5.15,$7.15,$5.15,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.15,$7.25,$6.20,$5.15,$6.50,$5.15,$5.15,$5.15,$5.15,$7.50,$6.15,$6.75,$6.95,$6.15,$6.50,$5.15,$6.15,$6.15,$5.15,$5.15,$5.15,$7.15,$5.15,$6.15,$7.15,$6.85,$5.15,$7.80,$6.25,$7.40,$5.15,$5.15,$5.15,$5.15,$5.15,$5.15,$7.53,$7.93,$6.50,$5.15,$5.15,
207.3,Jun-07,$5.15,$7.15,$5.15,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.15,$7.25,$6.20,$5.15,$6.50,$5.15,$5.15,$5.15,$5.15,$7.50,$6.15,$6.75,$6.95,$6.15,$6.50,$5.15,$6.15,$6.15,$5.15,$5.15,$5.15,$7.15,$5.15,$6.15,$7.15,$6.85,$5.15,$7.80,$6.25,$7.40,$5.15,$5.15,$5.15,$5.15,$5.15,$5.15,$7.53,$7.93,$6.50,$5.15,$5.15,
207.3,Jul-07,$5.85,$7.15,$5.85,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.85,$7.25,$6.20,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$7.50,$6.15,$6.75,$7.15,$6.15,$6.50,$5.85,$6.15,$6.15,$5.85,$5.85,$5.85,$7.15,$5.85,$6.15,$7.15,$6.85,$5.85,$7.80,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.53,$7.93,$6.50,$5.85,$5.85,
207.3,Aug-07,$5.85,$7.15,$5.85,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.85,$7.25,$6.20,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$7.50,$6.15,$6.75,$7.15,$6.15,$6.50,$5.85,$6.15,$6.15,$5.85,$5.85,$5.85,$7.15,$5.85,$6.15,$7.15,$6.85,$5.85,$7.80,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.53,$7.93,$6.50,$5.85,$5.85,
207.3,Sep-07,$5.85,$7.15,$5.85,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.85,$7.25,$6.20,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$7.50,$6.15,$6.75,$7.15,$6.15,$6.50,$5.85,$6.15,$6.15,$5.85,$5.85,$5.85,$7.15,$5.85,$6.15,$7.15,$6.85,$5.85,$7.80,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.53,$7.93,$6.50,$5.85,$5.85,
207.3,Oct-07,$5.85,$7.15,$5.85,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.85,$7.25,$6.20,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$7.50,$6.15,$7.00,$7.15,$6.15,$6.50,$5.85,$6.15,$6.15,$5.85,$5.85,$5.85,$7.15,$5.85,$6.15,$7.15,$6.85,$5.85,$7.80,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.53,$7.93,$6.50,$5.85,$5.85,
207.3,Nov-07,$5.85,$7.15,$5.85,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.85,$7.25,$6.20,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$7.50,$6.15,$7.00,$7.15,$6.15,$6.50,$5.85,$6.15,$6.15,$5.85,$5.85,$5.85,$7.15,$5.85,$6.33,$7.15,$6.85,$5.85,$7.80,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.53,$7.93,$6.50,$5.85,$5.85,
207.3,Dec-07,$5.85,$7.15,$5.85,$6.25,$6.75,$7.50,$6.85,$7.65,$7.00,$6.65,$6.67,$5.85,$7.25,$7.25,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$7.50,$6.15,$7.00,$7.15,$6.15,$6.50,$5.85,$6.15,$6.15,$5.85,$5.85,$5.85,$7.15,$5.85,$6.33,$7.15,$6.85,$5.85,$7.80,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.53,$7.93,$6.50,$5.85,$5.85,
215.3,Jan-08,$5.85,$7.15,$5.85,$6.25,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$5.85,$7.25,$7.25,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$8.00,$6.15,$7.00,$7.15,$6.15,$6.65,$5.85,$6.25,$6.15,$5.85,$5.85,$6.50,$7.15,$6.50,$6.33,$7.15,$7.00,$5.85,$7.95,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.68,$8.07,$6.50,$5.85,$5.85,
215.3,Feb-08,$5.85,$7.15,$5.85,$6.25,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$5.85,$7.25,$7.25,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$8.00,$6.15,$7.00,$7.15,$6.15,$6.65,$5.85,$6.25,$6.15,$5.85,$5.85,$6.50,$7.15,$6.50,$6.33,$7.15,$7.00,$5.85,$7.95,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.68,$8.07,$6.50,$5.85,$5.85,
215.3,Mar-08,$5.85,$7.15,$5.85,$6.25,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$5.85,$7.25,$7.25,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$8.00,$6.15,$7.00,$7.15,$6.15,$6.65,$5.85,$6.25,$6.15,$5.85,$5.85,$6.50,$7.15,$6.50,$6.33,$7.15,$7.00,$5.85,$7.95,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.68,$8.07,$6.50,$5.85,$5.85,
215.3,Apr-08,$5.85,$7.15,$5.85,$6.25,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$5.85,$7.25,$7.25,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$8.00,$6.15,$7.00,$7.15,$6.15,$6.65,$5.85,$6.25,$6.15,$5.85,$5.85,$6.50,$7.15,$6.50,$6.33,$7.15,$7.00,$5.85,$7.95,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.68,$8.07,$6.50,$5.85,$5.85,
215.3,May-08,$5.85,$7.15,$5.85,$6.25,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$5.85,$7.25,$7.25,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$8.00,$6.15,$7.00,$7.15,$6.15,$6.65,$5.85,$6.25,$6.15,$5.85,$5.85,$6.50,$7.15,$6.50,$6.33,$7.15,$7.00,$5.85,$7.95,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.68,$8.07,$6.50,$5.85,$5.85,
215.3,Jun-08,$5.85,$7.15,$5.85,$6.25,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$5.85,$7.25,$7.25,$5.85,$7.50,$5.85,$5.85,$5.85,$5.85,$8.00,$6.15,$7.00,$7.15,$6.15,$6.65,$5.85,$6.25,$6.15,$5.85,$5.85,$6.50,$7.15,$6.50,$6.33,$7.15,$7.00,$5.85,$7.95,$7.15,$7.40,$5.85,$5.85,$5.85,$5.85,$5.85,$5.85,$7.68,$8.07,$6.50,$5.85,$5.85,
215.3,Jul-08,$6.55,$7.15,$6.55,$6.55,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$6.55,$7.25,$7.25,$6.55,$7.50,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.00,$7.15,$6.55,$6.65,$6.55,$6.55,$6.55,$6.55,$6.55,$6.50,$7.15,$6.50,$6.55,$7.15,$7.00,$6.55,$7.95,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$7.68,$8.07,$6.55,$6.55,$6.55,
215.3,Aug-08,$6.55,$7.15,$6.55,$6.55,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$6.55,$7.25,$7.25,$6.55,$7.50,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.00,$7.15,$6.55,$6.65,$6.55,$6.55,$6.55,$6.55,$6.55,$6.50,$7.15,$6.50,$6.55,$7.15,$7.00,$6.55,$7.95,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$7.68,$8.07,$6.55,$6.55,$6.55,
215.3,Sep-08,$6.55,$7.15,$6.55,$6.55,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$6.55,$7.25,$7.25,$6.55,$7.50,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.00,$7.15,$6.55,$6.65,$6.55,$6.55,$6.55,$6.55,$6.55,$6.50,$7.15,$6.50,$6.55,$7.15,$7.00,$6.55,$7.95,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$7.68,$8.07,$6.55,$6.55,$6.55,
215.3,Oct-08,$6.55,$7.15,$6.55,$6.55,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$6.55,$7.25,$7.25,$6.55,$7.50,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.00,$7.15,$6.55,$6.65,$6.55,$6.55,$6.55,$6.55,$6.55,$6.50,$7.15,$6.50,$6.55,$7.15,$7.00,$6.55,$7.95,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$7.68,$8.07,$6.55,$6.55,$6.55,
215.3,Nov-08,$6.55,$7.15,$6.55,$6.55,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$6.55,$7.25,$7.25,$6.55,$7.50,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.00,$7.15,$6.55,$6.65,$6.55,$6.55,$6.55,$6.55,$6.55,$6.50,$7.15,$6.50,$6.55,$7.15,$7.00,$6.55,$7.95,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$7.68,$8.07,$6.55,$6.55,$6.55,
215.3,Dec-08,$6.55,$7.15,$6.55,$6.55,$6.90,$8.00,$7.02,$7.65,$7.00,$7.15,$6.79,$5.15,$7.25,$7.25,$6.55,$7.50,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.00,$7.15,$6.55,$6.65,$6.55,$6.55,$6.55,$6.55,$6.55,$6.50,$7.15,$6.50,$6.55,$7.15,$7.00,$6.55,$7.95,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$7.68,$8.07,$6.55,$6.55,$6.55,
214.5,Jan-09,$6.55,$7.15,$6.55,$6.55,$7.25,$8.00,$7.28,$8.00,$7.55,$7.15,$7.21,$6.55,$7.25,$7.25,$6.55,$8.00,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.25,$7.40,$6.55,$7.05,$6.55,$6.90,$6.55,$6.55,$6.55,$7.25,$7.15,$7.50,$6.85,$7.15,$7.30,$6.55,$8.40,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$8.06,$8.55,$6.55,$6.55,$6.55,
214.5,Feb-09,$6.55,$7.15,$6.55,$6.55,$7.25,$8.00,$7.28,$8.00,$7.55,$7.15,$7.21,$6.55,$7.25,$7.25,$6.55,$8.00,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.25,$7.40,$6.55,$7.05,$6.55,$6.90,$6.55,$6.55,$6.55,$7.25,$7.15,$7.50,$6.55,$7.15,$7.30,$6.55,$8.40,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$8.06,$8.55,$6.55,$6.55,$6.55,
214.5,Mar-09,$6.55,$7.15,$6.55,$6.55,$7.25,$8.00,$7.28,$8.00,$7.55,$7.15,$7.21,$6.55,$7.25,$7.25,$6.55,$8.00,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.25,$7.40,$6.55,$7.05,$6.55,$6.90,$6.55,$6.55,$6.55,$7.25,$7.15,$7.50,$6.55,$7.15,$7.30,$6.55,$8.40,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$8.06,$8.55,$6.55,$6.55,$6.55,
214.5,Apr-09,$6.55,$7.15,$6.55,$6.55,$7.25,$8.00,$7.28,$8.00,$7.55,$7.15,$7.21,$6.55,$7.25,$7.25,$6.55,$8.00,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.25,$7.40,$6.55,$7.05,$6.55,$6.90,$6.55,$6.55,$6.55,$7.25,$7.15,$7.50,$6.55,$7.15,$7.30,$6.55,$8.40,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$8.06,$8.55,$6.55,$6.55,$6.55,
214.5,May-09,$6.55,$7.15,$6.55,$6.55,$7.25,$8.00,$7.28,$8.00,$7.55,$7.15,$7.21,$6.55,$7.25,$7.25,$6.55,$8.00,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.25,$7.40,$6.55,$7.05,$6.55,$6.90,$6.55,$6.55,$6.55,$7.25,$7.15,$7.50,$6.55,$7.15,$7.30,$6.55,$8.40,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$8.06,$8.55,$6.55,$6.55,$6.55,
214.5,Jun-09,$6.55,$7.15,$6.55,$6.55,$7.25,$8.00,$7.28,$8.00,$7.55,$7.15,$7.21,$6.55,$7.25,$7.25,$6.55,$8.00,$6.55,$6.55,$6.55,$6.55,$8.00,$6.55,$7.25,$7.40,$6.55,$7.05,$6.55,$6.90,$6.55,$6.55,$6.55,$7.25,$7.15,$7.50,$6.55,$7.15,$7.30,$6.55,$8.40,$7.15,$7.40,$6.55,$6.55,$6.55,$6.55,$6.55,$6.55,$8.06,$8.55,$6.55,$6.55,$6.55,
214.5,Jul-09,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.28,$8.00,$7.55,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
214.5,Aug-09,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.28,$8.00,$7.55,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
214.5,Sep-09,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.28,$8.00,$7.55,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
214.5,Oct-09,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.28,$8.00,$7.55,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
214.5,Nov-09,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.28,$8.00,$7.55,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
214.5,Dec-09,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.28,$8.00,$7.55,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Jan-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Feb-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Mar-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Apr-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,May-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Jun-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.25,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Jul-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Aug-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Sep-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Oct-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Nov-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
218.1,Dec-10,$7.25,$7.75,$7.25,$7.25,$7.25,$8.00,$7.24,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.30,$7.25,$8.40,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.06,$8.55,$7.25,$7.25,$7.25,
224.9,Jan-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Feb-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
224.9,Mar-11,$7.25,$7.75,$7.25,$7.25,$7.35,$8.00,$7.36,$8.25,$8.25,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.25,$7.25,$7.25,$7.25,$7.25,$8.00,$7.25,$7.50,$7.40,$7.25,$7.25,$7.25,$7.35,$7.25,$7.25,$7.25,$7.25,$7.25,$7.50,$7.55,$7.25,$7.40,$7.25,$8.50,$7.25,$7.40,$7.25,$7.25,$7.25,$7.25,$7.25,$7.25,$8.15,$8.67,$7.25,$7.25,$7.25,
